PRODUCTINVENTORYKEY,PRODUCTID,PRODUCTKEY,LOCATIONID,LOCATIONNAME,COSTRATE,AVAILABILITY,LOCATIONMODIFIEDDATE,SHELF,BIN,QUANTITY,PROHISMODIFIEDDATE,ISCURRENT,STARTDATE,ENDDATE,HASHDIFF
712,767,343,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,100,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,ad6bf9ca5f49938d5be24f20e97455391c4de035247c6eafb68f2628d7408d09
713,767,343,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,88,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,9d6f1fde58b5872a4690ec4ffdd082baad0377d96bb48f052891d87a3226fed7
714,768,342,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,8c8f84c6d64ee94d4f60600727f3bc1aa2a0a2305a7391726abc538517423029
715,768,342,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,81,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,55156e23e91e81233c94f675e9a82c0167d9fb2126ebe9f08e9ca80b0884d388
716,769,341,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,73,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,602b37512dfba9f55da683e59fab8cb57071459e9561afd3d1de643e0dbb47aa
717,769,341,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,60,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,2067c42d2bc2d970ab4e98eed922172fc3be5360ca439add4df1bbe8e157405b
718,770,340,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,104,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,b1673a355cd777ed73e216acc923349a3137ad5fa0206e1aed4a3e073f0e2729
719,770,340,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,123,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,127721e6b500bac9bafd569200ca778673726122ecb12e1972926a1b76a1d346
720,771,14,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,49,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,9f14cba18ca0a463cf1812c4ba30ba7378cf5ffcbb684db665f6f342f8a90ae0
721,771,14,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,100,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,70db37eaa00b9f519ba24912664f06925e02a09ca05201a1988b1ac66177839e
722,772,11,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,88,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,4d6578d2f0b3638c5cfd66d0ccef4efc49abea2288469bf3d310c1df78818614
723,772,11,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,65,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,4a7f936f402cb3a7d48cf6721fe87191615ce089833275eacba05f93ec37b2f2
724,773,12,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,83,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,ea9a53b7e66618d297865e278d035a3055283b5a3a8ba8fa025c412ef9164794
725,773,12,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,75,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,c80d7191c22eaa94db6938e1b16e8fae670c7f05ee5a9384a05c8a770c5759e1
726,774,13,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,62,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,fce42d33f9198c1d2197597e8fd530511b181a20c5a7b4ef1b17567a89780164
727,774,13,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,102,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,add5da28912f74d613fda1170f82f3973946555de934de253e1bd71f2f554bce
728,775,15,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,99,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,3c78e34b697a065352bc87c01c45aef4d744cbe47def43920fe7537f8e347b79
729,775,15,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,56,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,a057c97b32ad977620d527575992bfc4f1e48b015f3e67751cf1e0795ac30d00
730,776,16,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,78,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,f619336ffdc56aa993af4c64a2134ad5659b9326ff6d5acbca68d10bdb2d4b17
731,776,16,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,116,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,2ff53e8ace6f5dfae994eaecd8434c0e0408854a48ec26bdba0600ef60550b92
732,777,17,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,49,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,f6663604a13df116e13c19ae828ffb5107c342601de5fe1a5dc860dad5ce8290
733,777,17,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,100,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,9a8d462b3adeb1c4202f2262e7e125a29e93c202af2ed183d64be863d9b38767
734,778,18,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,88,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,2630f2a3e0a5dd35c6b6915f016b39857865aa58a43f02896f08636233396827
735,778,18,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,65,2011-05-01,True,2006-06-23,9999-12-31 00:00:00,0a8eaabd24e47326e276bbfb91f5255edd960484988f431141ff1ebe2c29b4f5
736,779,19,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,75,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,a6fcfad048469f7b1ef6d9dd74497693474d4147ace2e42820cb003f925ff19f
737,779,19,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,62,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,ce1cc313ed3690f45e87ab4983bb326a60136bf1f77efb2c77f3bd7a5d331659
738,780,20,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,102,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,443c9df0db67bc557c5728b3597582aa1570e4f96763a69d9588023adf5c8b47
739,780,20,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,121,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,2516385daf6602274dd1941e3d50855b0150a6c80588626e9d25c55d01a73595
740,781,21,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,32,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,7ce9053f1157748d9b6b3d52ca974902b352dded69de4edeb78ab6a859ed55d3
741,781,21,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,108,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,2126b14adf44d267a99ba59bf0094c8a454b741da3ad917cd97e1ada50ee4a39
742,782,22,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,100,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,bd94011dae92dde774bf444ec66eb9adfa4e61cad8bb8293312bfa680f9cd385
743,782,22,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,88,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,6f14eb61191bb96ac24a9bdedef193d83c3044541a647a04e6f8d667a53dab8d
744,783,23,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,65,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,f218552c06d43ac1d9960e9ceb8d4731d392248594f620fd33c05902143ac498
745,783,23,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,83,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,675110932f9fa1efc01cff14d82a44dfd1856b37447bf0288d1af11fb48c2c59
746,784,24,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,75,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,0ecc945115be0ed0d413945b7a707502be35813ccb899840746adb7be51aa481
747,784,24,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,62,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,7d0ab0606d3bc8f81272d0dac172e00b636fb1ab0d7761277eead34489a3c9ff
748,785,28,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,75,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c22ee1956c784b12f4c229b437aa6334bc8b8ac25b771a77dcc720ce47620dd0
749,785,28,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,62,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d25f15ab0cfe2bd6d86404234f01c70dfc741135148b68a5ae735aef3fa04f6a
750,786,27,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,102,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,fdb2b8feae6d4a540ca1e5539908c01bada5356ef21ffd05b9092516addec16f
751,786,27,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,121,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c84de5fc5a9040c174f22e237a3d01a95200e87ff73e5449de1d7f5cce0d9438
752,787,25,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,32,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,6e79042ed145a37e8a79736c35d2bd0b2aec72ca47984821674576d46a4d049e
753,787,25,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,108,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,60b86d7a869e51e088fc04683235fcf1e39d8efe856d4c42e482f5a8fb1ecdb2
754,788,26,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,52,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,7850c8675b7bf1115b0b4cc6592fcc0bea517f7b4a57f957c99b3c66aeac36d0
755,788,26,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,76,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,99011b427e262c5efbd7b5b13ad4d2b951b23b0ee692a9e0d06cbabbd7bf2429
756,789,323,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,112,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,281d97fd47ce31846f912e1e3b5faa14105011a66bd2e3ee01f2e57579ca7a10
757,789,323,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,51,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c30dbe989e872c735f44590deb23b155221b10c21b60fb94b58fbb4b1928fb37
758,790,322,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,99,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,187377c24d2c4e074866b84ad9917807fab870a0753f47ffaf39e9df796ad0d4
759,790,322,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,86,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,0551d0e6a5e8220de8b08a1ae3bd2960df4edd20a600c7819628fa01ac3298d7
760,791,321,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c18b406841ec1148098cb3b5654c5632b197e1cc9b79e2f50cc9e0ffd2a79f26
761,791,321,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,81,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,486a43ba8c9663dccd61babdfba0a95857fdb52be1e316bbca3b23df42a98813
762,792,320,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,104,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,408b059cc5c32416761bb480d9ac383be03f3fb28f665f604acae641fb7fd50a
763,792,320,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,123,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,22ac613a7b2211cce813bf05634a2c8aef562c61028460a43306de983611a2bb
764,793,319,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,56,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,870889006d03b0e11caab8a4f425b0580b779fc4006473ec65a618a18a9d3580
765,793,319,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,78,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c749c6d1be6a51b6a4e42c88479df26e19f26c6eece443a86a3ebef3247854d0
766,794,318,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,116,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,a74a5b249e81ec0443dc50936e4e6db5aeacda5b278ee8ce202b40eaa865fffa
767,794,318,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,49,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,3fec3acec9ebced55ed5602246009b5904271575266a675fd8d8a92599e4c3be
768,795,324,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,100,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c7f733f5312b0acf6bdee71a357f1e13502aeecab313204f0b49b2bd098f6c59
769,795,324,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,88,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,bf9f4e3a88194bed9497894a78d15a1ddf0d80477f3bbce6878f8fabe10c818c
770,796,325,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,65,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,004f124d6c80cd779a1fd2e50f1b5f223e9803bd8e43c7393a21a17078854a93
771,796,325,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,83,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,cb13f3b56c5e6ffb1ade0b18374f320150f817b65cb8143f254fa638e54c2287
772,797,339,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,67,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d8152588edbfdc96e02cae98587d0c4c9a6b51d320ac390d3c71445e104f611d
773,797,339,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,81,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,1f5f5117160cd3c2b7ab870b98441a99e0ac84f50d44432749d8a37cb637779c
774,798,338,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,73,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,8c5e9adb76e41a1396340de7d45df9c02e9ff5f15746be90e75ac0d040b1ad73
775,798,338,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,60,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,5c71cc30e671ec780c3fef3a700d909d9b506627fb7e8b142856219efdab08a1
776,799,337,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,104,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,2af2c9224e6de12c966b5b8f30b35e3237e035d304de2b81c5dda3ca19cb4ba5
777,799,337,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,123,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,f2ec06cd3d1fd5c4712cc756dbe77a13b23ce0f24964dccf37234c07b38864db
778,800,336,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,30,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,4b1753740582b86bc93d117aa32058e30955d29b8eeb0ad3ff01171bfadc5a34
779,800,336,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,99,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,c50f6a43a6c4b63fb313726151171afbc07e69f79fbd5359705086a48ca5bbca
780,801,335,7,Finished Goods Storage,0.0,0.0,2008-04-30,N/A,0,56,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d7fc448cfe38d9a6eb4aebf03590ef1942968855fc5e84aacdaa7710760f5db2
781,801,335,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,78,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,678c93091935385686884c36dab65f2270d80d81f2742dc8e92cdde6f66b4c23
782,802,3,5,Metal Storage,0.0,0.0,2008-04-30,J,7,350,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,2b67f7865339ebc5b6a35f75e875fa3c045a0340b1605c85faa5b6180ec7f0eb
783,802,3,10,Frame Forming,22.5,96.0,2008-04-30,C,8,240,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,00774ad286a28141253a41745a4457966094a847758db5819ea791e7de861ae2
784,802,3,50,Subassembly,12.25,120.0,2008-04-30,A,17,273,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,01c69c76a9fa39b0adf181e8b7f18bf1e429d509ff008ccd8a8b73fe85365762
785,803,2,5,Metal Storage,0.0,0.0,2008-04-30,J,8,356,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,9b9cd7004a7511d4be2a498c6e07337df4c88c2448bd52245d142ccb1987f03d
786,803,2,10,Frame Forming,22.5,96.0,2008-04-30,C,9,246,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,33842d5c60c6c80bebede79391724d635304aa75b897b21c5a8f9cabf425ee2f
787,803,2,50,Subassembly,12.25,120.0,2008-04-30,A,18,280,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,0681b43fb18a8ce0545824676b0d2a8796148d9d2d13cce6d7b59ecca869d8e5
788,804,1,5,Metal Storage,0.0,0.0,2008-04-30,J,9,363,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,ea3ee084329ec404c4c2b7f8bb6491efa3069c88ef24c8166e386498feb31ce3
789,804,1,10,Frame Forming,22.5,96.0,2008-04-30,C,10,252,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,516fc7e93078950c178eea29b09429c5f227e2e1778dea3d2b0b523bb9d061b9
790,804,1,50,Subassembly,12.25,120.0,2008-04-30,A,19,286,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,920c27d3e98c98359268d1418e796a10cf1bf3ed4c05e2e309e7fa35077ed3ca
791,805,468,1,Tool Crib,0.0,0.0,2008-04-30,D,13,284,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,70b8ed4c5fd6a4630719a33d1d6c55e92f01648baa32a4472bbb8bb2c2ab4769
792,805,468,6,Miscellaneous Storage,0.0,0.0,2008-04-30,R,40,265,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,5532a189b4566a1dfba2e8b96c3774210b473098f4b0fa8ae31d9a7bf8467910
793,805,468,50,Subassembly,12.25,120.0,2008-04-30,E,40,212,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,925e50aa4a17c9951fd913373efd2cdb2aa29cee82da02176092fc5abc429956
794,806,467,1,Tool Crib,0.0,0.0,2008-04-30,D,14,288,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,cdfc4ab7779a031ec0e7cf82a8f40ed807ce37c4d7b914f8b68e1f4ef5508474
795,806,467,6,Miscellaneous Storage,0.0,0.0,2008-04-30,R,41,268,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,3fbe25f0eb18fb092860745bf6692a6d2dac5610eabc1904600b91848c815b43
796,806,467,50,Subassembly,12.25,120.0,2008-04-30,E,41,216,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,9b89282ffcdedb059da06dfffedf9b8996f8983ff53c706c53877b2747ab9b6a
797,807,466,1,Tool Crib,0.0,0.0,2008-04-30,D,15,291,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,19d1fa7135f00fa9dec82d6e5f63c9753cc95d6e83b3f3490f2bd8f666081548
798,807,466,6,Miscellaneous Storage,0.0,0.0,2008-04-30,R,42,272,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,3cb1b1b38f627cfeed1368e8cbbd358766da116b6bf61f56465ec3ea783e140c
799,807,466,50,Subassembly,12.25,120.0,2008-04-30,E,42,219,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,f8f257d0edbd226b256cecce65c74c0517d24485b0fe0bcbfd5c3977f403fd42
800,808,454,10,Frame Forming,22.5,96.0,2008-04-30,E,4,267,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,cbc06c4b29c202d0de05bcbd54f2f8f25a7403e719355212e3c054108281cdd3
801,808,454,20,Frame Welding,25.0,108.0,2008-04-30,S,1,276,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,dc4dd5303dd1709d1df24819446d1c1afe07cbe60ddeb929e283584940092bfd
802,808,454,50,Subassembly,12.25,120.0,2008-04-30,F,2,316,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,302fcca726b1ccd4979e421940b7a7a7acaa6afc387f57d575eb988e958684c5
803,809,451,10,Frame Forming,22.5,96.0,2008-04-30,E,5,264,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,74f15edacfa98522745fb35e136278a5933f8221246473431201df5d9baade91
804,809,451,20,Frame Welding,25.0,108.0,2008-04-30,S,2,273,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,9ceb2bf6329f57fab4fd8fb73ed23f3563ee2a7143a0632ec8f570bda249165e
805,809,451,50,Subassembly,12.25,120.0,2008-04-30,F,3,313,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,9c8193694d671af91304bc0e19456afa751979bfc2df5e75f776b40a94993179
806,810,448,10,Frame Forming,22.5,96.0,2008-04-30,E,6,260,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d897637b8f1b79e9bedf1797cb559cbb6eb8e2d7a738c57486f709f28d4ef460
807,810,448,20,Frame Welding,25.0,108.0,2008-04-30,S,3,270,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,7f8db3dc7acf2f2d8def38f39743a41e3eb7d42dca79fc3979cb7a2e0d9a6ee0
808,810,448,50,Subassembly,12.25,120.0,2008-04-30,F,4,310,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,36166f9276f08b4de4eafbada79e218c4aab4289abdd3fec4be754a0d7ad92eb
809,811,455,10,Frame Forming,22.5,96.0,2008-04-30,E,7,257,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,efe08e7bf803faf06412b259c79f1524e9e4e799a888ae7860c9e545b2a571dd
810,811,455,20,Frame Welding,25.0,108.0,2008-04-30,S,4,267,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,60d699488314cc21d2b3e1600b6eb2b99d99846bdc069e131bea878d79948fbb
811,811,455,50,Subassembly,12.25,120.0,2008-04-30,F,6,307,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,653d0ae72729a41c4dc6bf260fe79fba59837740b4fa4e8eb94b55bedde9f1ad
812,812,452,10,Frame Forming,22.5,96.0,2008-04-30,E,8,254,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,42f11ab5e193a5ab6cfe1f50e59a3959767bc72d238be89178f41704239d277c
1301,812,452,20,Frame Welding,25.0,108.0,2008-04-30,S,5,264,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,51f3a57515486445ec6be06799ace05ff10c4608dc4376897b2a2b1dbad52f8e
1302,812,452,50,Subassembly,12.25,120.0,2008-04-30,F,7,304,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,aa01b9935397857c0478ce54bdf8b9d3eca506fbae3a4f3eb3420fd7da054ede
1303,813,449,10,Frame Forming,22.5,96.0,2008-04-30,E,9,251,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,458c4bac742bddc03408a0ff8f6ba75bd70655b6701aeb55ec05596efae455bc
1304,813,449,20,Frame Welding,25.0,108.0,2008-04-30,S,6,260,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,f664acad93bef5b0baaefb3abf73280abf074e907f098b8940ec381e8ac6f974
1305,813,449,50,Subassembly,12.25,120.0,2008-04-30,F,8,300,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,48a0b167c187847ba599d7747f89d5e68cd9f1fde399d35fe7ebe27decfde6c6
1306,814,414,10,Frame Forming,22.5,96.0,2008-04-30,N/A,0,110,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,5121356c42dc7095b5a41eb9b08a24c2fbcf95c338a2c4080b09106e9a7b6c2b
1307,814,414,20,Frame Welding,25.0,108.0,2008-04-30,N/A,0,150,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,f01d0069f29dfbfaacf5fdacec3ac6165b2f914b362df914d149f3bb37ce5326
1308,814,414,30,Debur and Polish,14.5,120.0,2008-04-30,N/A,0,137,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,3caed3fb0f42bfeeae7e33040c4d7155a2798368d3d9c7a667bde7c4aa023f63
1309,814,414,40,Paint,15.75,120.0,2008-04-30,N/A,0,96,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,b006038edc1ca7df7c66f3dbbb97596b2f1f80abd9374ec63472efc1531795b5
1310,814,414,50,Subassembly,12.25,120.0,2008-04-30,N/A,0,148,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,2648e814bd1f1a7cb495dd06074f628ffc59430f7dae4a55d923a921972935c0
1311,814,414,60,Final Assembly,12.25,120.0,2008-04-30,N/A,0,126,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,0055ac858c2f28c1a0287e618170fa9c0efe21d1210f3abe30e2307214970f8c
1312,815,485,5,Metal Storage,0.0,0.0,2008-04-30,T,1,265,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,3af8c08b6dd82057e4d826210583861d1220ad40deba853eb309ab11ae8c9020
1313,815,485,50,Subassembly,12.25,120.0,2008-04-30,B,1,457,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d1912b374d381d856be85a3054dc3ceb699f1770ddf097e87ac6b8b8381c172c
1314,816,481,5,Metal Storage,0.0,0.0,2008-04-30,T,2,406,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,5a855304d490b1fc6a6938d2105cf58ec46608e164427841ae599600f971963d
1315,816,481,50,Subassembly,12.25,120.0,2008-04-30,B,2,412,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,a36a5b42c81ec054638232564e1d882bee9bd80d91116c34dea02f1c15f0a306
1316,817,475,5,Metal Storage,0.0,0.0,2008-04-30,T,3,443,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,43c523e15ba6daf91e7ca9f5ad3882f21972cbf1f20e7ffe27cec77d59b9b9f8
1317,817,475,50,Subassembly,12.25,120.0,2008-04-30,B,3,388,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,091c1c3a9ab3948a33935a3385335306cd18ec792c54c657044be2d9a1ab04af
1318,818,484,5,Metal Storage,0.0,0.0,2008-04-30,T,4,428,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,1b034d25fb386f8757300987ef517156f98d55ba532a3e39bb66836223cbf2e8
1319,818,484,50,Subassembly,12.25,120.0,2008-04-30,B,4,460,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,66f4ff43d3a8cf8facc7e638abea628755edef61deebe283d7d23a292cada298
1320,819,477,5,Metal Storage,0.0,0.0,2008-04-30,T,5,409,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d187aede4ae9c1633f11fd014db19c1deff7f1bf9602eb3d05d227fd5c0642c1
1321,819,477,50,Subassembly,12.25,120.0,2008-04-30,B,5,384,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,85210f25cdc65f6292a808ef9a3d42e6642da70849cedd5d89cb9f6631190bf6
1322,820,473,5,Metal Storage,0.0,0.0,2008-04-30,T,6,446,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,d3450d8f33a70e404a97a3c6f40d00b013fe2ee4fbfd653bde949efdf0818885
1323,820,473,50,Subassembly,12.25,120.0,2008-04-30,B,6,232,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,9f685957502148fe09495f9341de53a92bec87d08e9d6449a1db905d6570ac34
1324,821,480,5,Metal Storage,0.0,0.0,2008-04-30,T,7,432,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,ea5aae30d56d53cd3a17078825d3f126d2be2eb4593c99635885001bfc0d333d
1325,821,480,50,Subassembly,12.25,120.0,2008-04-30,B,7,304,2012-04-30,True,2006-06-23,9999-12-31 00:00:00,df1c0de362f3a803630c3f198ab4adbc1a4fd82c982b1d5b9305ec9e10696621
