SALESORDERREASONKEY,SALESORDERID,SALESORDERHEADERKEY,REASONNAME,REASONTYPE,ISCURRENT,STARTDATE,ENDDATE,HASHDIFF
18972,62643,24176,Price,Other,True,2006-06-23,9999-12-31 00:00:00,127bda1d98e053ca44a9a9f81da1890f913e3896555737510edfe9035c0bc8f9
18973,62642,24177,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3a408dc84acf480a72c911a594c512227d7507b6ffa287509ed2931911c736b2
18974,62641,24178,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5d984d8b51ce7e89e46becf27c3c8f4c7dc8a7ef4c56e688dcda19c4e382f3f5
18975,62640,24179,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ff0373e3e36590666f209f0d9f817fdb0198ce274520c92b035dd068f298e933
18976,62639,24180,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fec8d8c665985c98b58a3d68912db38b05af40baf4c5df7020012669c6940ce1
18977,62639,24180,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,bf8d1e6a4a29d0d2b63b97a2e625972e4edb4409042f56790079c08905340437
18978,62638,24181,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,54f6f2c90de405e79205ef3600335fcef8e791e67c89a5b5c13903aebe6dc827
18979,62637,24182,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7b36a0396f22f1f11353527f2c4e0cbd00a18784f5d0437139051c4beb260bc2
18980,62636,24183,Price,Other,True,2006-06-23,9999-12-31 00:00:00,9900a491308e3b69f3a04dc5de7f42696884db44f8dd39df9f459675e0312469
18981,62630,24184,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b1ffd7ef1348ea8220e23d8da7c02e834b98de3166aecf1af4c5bca0297ca62d
18982,62634,24185,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d811bee7a1ff2542c09d824ab0eaa884ec643408ddf306e2af1a7f9fa8059d03
18983,62634,24185,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,421a00e2dec782dec95802b26a6aeeba214ef37f979cc9a3f4710282d33a14ab
18984,62633,24186,Review,Other,True,2006-06-23,9999-12-31 00:00:00,5761a1b9a6cb156dd7425eeff9684584d0aee43a2d3f30cd57c9a5942ef068ec
18985,62632,24187,Review,Other,True,2006-06-23,9999-12-31 00:00:00,628a165b473010c9d0a62641ce9fbca5a5a453cc52a83aee05d01e0dcc0fa884
18986,62631,24188,Price,Other,True,2006-06-23,9999-12-31 00:00:00,01a8433aee5942e806cd321a5400d4eeae06eb6a24d971b597ab691aa99bf70e
18987,62629,24189,Price,Other,True,2006-06-23,9999-12-31 00:00:00,3e3a0d4bbad66f1886b756ad75ee97ff0673eeaf18820700f475201357ae7115
18988,62628,24190,Price,Other,True,2006-06-23,9999-12-31 00:00:00,29aec234ce649c0f36a6ee712df16a59c4786aac9f57652944237a2908b74995
18989,62661,24191,Price,Other,True,2006-06-23,9999-12-31 00:00:00,057976996e4e584018f567c2446342bcabfba68a6dfbaa88cfdee07f352102db
18990,62645,24192,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b1fc3f4592f36ec1a5d268436d96f5f5e7ff32d28d8c46410e2c0282580001a4
18991,62660,24193,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5ca08ff9b9d25854a14e2b954a8b0963b76592fa42cacb947c5fd5df5ae006c4
18992,62659,24194,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f1847987ce19b141306ec965b9dcf9b17d702016602e404c93cf1200053665d1
18993,62658,24195,Price,Other,True,2006-06-23,9999-12-31 00:00:00,98ed01e022dc8b2d9e69e220fc531b8a2d177d9182332c22a137c62c79c5a7fb
18994,62657,24196,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a312d5aa5ac62169c059ab28278798b2e8eca9382dba4c8575cc4e54f3961aeb
18995,62657,24196,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,3db845676213b69e8ab96a8a51af391cbb3a8d65f6cb08e0286e1eda337c45d7
18996,62656,24197,Price,Other,True,2006-06-23,9999-12-31 00:00:00,cec7359f9fc193ea2216e490a80e5f0d78007447f5ed5bae2482a9cee2cd6914
18997,62655,24198,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a51f52f18f10b025652410424955189565af4898f9ebf0324a719ded95cc937c
18998,62654,24199,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b7073595d2f250965b7e3b26ead0fad9d3b8475919a4f11b8301aa83624c5d0e
18999,62653,24200,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d4a2053e73325625a9dfb7848a0431c954056b43a48b6e3df9b9959c2f9e5267
19000,62651,24201,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1d3da4457a3053c363b709aefb8b9c44e80d0a1913867f0c56b163d901d5556b
19001,62644,24202,Price,Other,True,2006-06-23,9999-12-31 00:00:00,38fd1f2e37e53c6f603562ba9378155bd880b13ddac18db9de6df4abc588b50a
19002,62646,24203,Price,Other,True,2006-06-23,9999-12-31 00:00:00,11e3f43442bf824d408718e3e238027d0c3ea8c0e0622817ee33a8af94e351e3
19003,62647,24204,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,cde011dc7c53738bef7f30c7228c35be2c46a7f5a5ccb8db9b200162a67c81f8
19004,62647,24204,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,bb622a3e9250791da17a08f1665d468a6df49468255790679b7cba788318a181
19005,62652,24205,Price,Other,True,2006-06-23,9999-12-31 00:00:00,af1d77a217367e3043c20d966834b568ab31cba9d2b6ce0b56bdaf70359d11c7
19006,62649,24206,Review,Other,True,2006-06-23,9999-12-31 00:00:00,ee81c91b4f22cb0cd917d1ea3826e55cea6fe6f124058af6240751963849fd51
19007,62650,24207,Price,Other,True,2006-06-23,9999-12-31 00:00:00,35657c601ac39fc254248d5873e8a3d09cbec598634f4248789c0979d1db0684
19008,62648,24208,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8de23649611070a625bc7addc35886f09093ec87d4e436bbfa6c4c93b31eaf7d
19009,62736,24209,Review,Other,True,2006-06-23,9999-12-31 00:00:00,e8af204f7b1ea402d4fd85a0a42875d786ba12a43e898b5527601851a2da02a6
19010,62738,24210,Review,Other,True,2006-06-23,9999-12-31 00:00:00,0023d548bf33da3266b61874e1caea1890b61db25018d9bd8d6d1541bf1174b8
19011,62735,24211,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1c3392ac9764eb4c074cdc968b82722aa21629cb871b5e9a04392f9dcc02ab03
19012,62734,24212,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a2a3240886f724a458cd582248ef7da93b8463e3343eab7ab768eb3fd833e254
19013,62733,24213,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1b7f88206a309096adb40cbcf856dbe7377aa24b22747974c69f142c09f51acb
19014,62732,24214,Price,Other,True,2006-06-23,9999-12-31 00:00:00,014d24d10ef62ca131e13c0b48976555c1a2adbb6f8f78844d923902b8c38f1b
19015,62731,24215,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f263dc4e9b796f442cf38c282070743e87b400a5adcca72cab4b95989a8b4d4d
19016,62731,24215,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,fa79d1c70bb37e1bc80de022a7a425408dee4142e6c2b6515d94897b91fab1e3
19017,62730,24216,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6fa6f32fd3916bff9a6e1bfd4d49046d72ab5a42d79428b1af21e299dd888ee4
19018,62729,24217,Price,Other,True,2006-06-23,9999-12-31 00:00:00,1304fb2dd94f92fd78fc1256bc128364cef980aa48c0365c302fbb82a9e9aa0e
19019,62728,24218,Price,Other,True,2006-06-23,9999-12-31 00:00:00,6830db981f3b10aa975d92e65c1a918596e53c1843b846ab532551c283250a64
19020,62727,24219,Price,Other,True,2006-06-23,9999-12-31 00:00:00,05e1b078ddfd49272e77720056b93c894b48a06c7182ee540b9249bea99630d0
19021,62726,24220,Price,Other,True,2006-06-23,9999-12-31 00:00:00,0fdae2e6d8d8166978c286f3216d939996ba47ab0a5be334f83d2bf3a4443102
19022,62725,24221,Price,Other,True,2006-06-23,9999-12-31 00:00:00,13cdbead3fdd1e4b51a5355bf328c450766158befdec56bb52e532f21012c7b7
19023,62724,24222,Price,Other,True,2006-06-23,9999-12-31 00:00:00,eb07f35c48824ab6ee91759e894de9fdce59320808a3cec66a6229495c438aa0
19024,62737,24223,Price,Other,True,2006-06-23,9999-12-31 00:00:00,05a8283f9d368fff689ec38ec918097e74d4fe695f19fedc40ff479159143ba8
19025,62739,24224,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,163103ebe4da023a51c10858c3b813d93484f8e84d9d773a8e5ec05bb923a1ba
19026,62740,24225,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b42ba0fa94f8c6513a5e387bf333c3dcb11756c809fc0d0e9c44d43d8f591899
19027,62742,24227,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,c1245d49796a62b2cfbda8a62ee3249f8927075f4d660eedfb58db54fc239867
19028,62743,24228,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d30531776cde47b4dc6d8bbae59e6fc7aa09c7050df2f566bd54f9e9092437d6
19029,62743,24228,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,55c65a9952d0101f82b63399e606933456f42577fef5c4db55ddc554a531abbe
19030,62744,24229,Price,Other,True,2006-06-23,9999-12-31 00:00:00,cd1866324a9ed6aff3b3dd8e80b664ec626efd447e6d3df45914c24b2e6f3487
19031,62744,24229,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,fad7ebee3c27ff090ed91c6d696de09af7137f9dce6b9267246b4c2f86583e45
19032,62745,24230,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fdc8fc130e90ac29befe4a0a5e3d1376b0a3356c3ece5281a9318f7bf3ea75af
19033,62746,24231,Price,Other,True,2006-06-23,9999-12-31 00:00:00,56250d50593aaf9be22a4c4663bf3a2ce1c349bac20b5fbab1d79cb5f48b451e
19034,62748,24233,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4941faa6652c9c47317a8020ca0fb03ec4cb341d35419f83f0258d48c6e0a9da
19035,62748,24233,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,6cb5ec08c2dfa86ced1d23b63c50b997e367a810683924c7c69665f6d68cf6df
19036,62748,24233,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,a6968f13c780401743590a2e5a90d0466b80991bd1aa7a7dbe051fc8723f5d19
19037,62749,24234,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,153c3271ce5a537cb417dbb701b911269afd32c98130d1c860ac4eb1dec1a75f
19038,62723,24236,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b7f577403d04df68855cd44017b946e832a1060f397be0ced2682cf9225b6c95
19039,62721,24237,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a651bca0d6d341de3ce63794859e3206ffe70aceaeae7f212363843cbca9b356
19040,62722,24238,Price,Other,True,2006-06-23,9999-12-31 00:00:00,894bfae1bbdf10184a17ae2607b9c085b900dbc37a75a701cd37522eb8a8642e
19041,62695,24239,Price,Other,True,2006-06-23,9999-12-31 00:00:00,dd576c409329942170527c64fb7937c0d68d47067b8b414f9371b1bb78daeb16
19042,62696,24240,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d395837e3e079ff6819009452e979f9343ee6d23245df5074686317fc6947004
19043,62697,24241,Price,Other,True,2006-06-23,9999-12-31 00:00:00,0abd121b4b7f64c4913f37592c1e80fec0280c9052d083b59bcc03281a34fe06
19044,62698,24242,Price,Other,True,2006-06-23,9999-12-31 00:00:00,13778929db1c57fb83946adad72c583f17edb821e8f0ac01bc8b8d342ffe6d43
19045,62699,24243,Price,Other,True,2006-06-23,9999-12-31 00:00:00,baf271ada5ca1e1bc46f6c0826d50a14c1493a8f763f401eec9e7f23831317f6
19046,62700,24244,Price,Other,True,2006-06-23,9999-12-31 00:00:00,0b971ce02395e7609de131da7a452a59c1deb4f6c6880f1d0176c583b2ce628f
19047,62702,24246,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a749019e7f1fcd29de8b4f0cff64f6fa5dd763bf57f899647d201339ba048226
19048,62703,24247,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,1c28a9752ce1701e6ac58e3ab7d53b0ddffdd721a5bb83ca4a115a77c74cab55
19049,62704,24248,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,82c6fa115c54b81e576a528a8b33058d82a9b59ccdae2914147679aa16f9e8a0
19050,62705,24249,Price,Other,True,2006-06-23,9999-12-31 00:00:00,80e67dafc030669713a97b782e943da4ed854ae3b26c08c801f2a125b509a202
19051,62706,24250,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c0a12bb37c87b4a8b83c9227ee28b15efd9f84797560acf08da07f30df624eaf
19052,62707,24251,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c325b78db450d7798e2ddc52f56cb34bec1b47b3362ae34c40227c3950f75b3a
19053,62709,24252,Price,Other,True,2006-06-23,9999-12-31 00:00:00,689be2bed0f55d5beb3a2ac0b48171723c94813f978fc735aa44632faa7cc13b
19054,62708,24253,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a51f3c56be382aebdf3ddc5c01f9a96b1b4c33bd0dc569a0a03e524edd8d502b
19055,62720,24254,Price,Other,True,2006-06-23,9999-12-31 00:00:00,303fc76c5d6db5c71c14b7fe89ae78d6ba37d543cb4e272febb37bf085d96888
19056,62719,24255,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a959eb32e3d2f9ef4900a197bd605021e71ea7347754f5cc68a364bf3af74a38
19057,62718,24256,Price,Other,True,2006-06-23,9999-12-31 00:00:00,85bf317fe37f4aef6e9083cb4d1d9412266a716f7b27aa88b0fc19bb2bd8dd10
19058,62718,24256,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,9b2eeef1cfc8c053b840287789c771802af048b6ed7d097f19e78da802bac189
19059,62717,24257,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fd5d55ab55ec09f546a09b3e7c3b489954c40ac404bfb8da4cbd92fc45e16fb8
19060,62716,24258,Price,Other,True,2006-06-23,9999-12-31 00:00:00,116cc782e3613f0bd26f9d50bde04d3cdc5aaacc8c589a86e4e8e967125b7f99
19061,62715,24259,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7e8310e7103a17b094c76e5517c758d080036c3565d4618483e4f26e9d77972c
19062,62714,24260,Review,Other,True,2006-06-23,9999-12-31 00:00:00,58ca03063faefa62ce757c0ed229f02862e2ef5baf4132c47bc00106fff397f2
19063,62713,24261,Price,Other,True,2006-06-23,9999-12-31 00:00:00,06e4fe975f7bedf845457b6e9d97aebf5dd438a8bdca08be97b04a71103a0c8b
19064,62712,24262,Price,Other,True,2006-06-23,9999-12-31 00:00:00,231a7f53e725d27e75b6074b471562b80c862797cb53931fbe82dfe8acde9906
19065,62711,24263,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d9936f1c0e25da654caf508aab70c91e96baceb6d81df2d2ab9e83400c9983d9
19066,62710,24264,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,edaed6ff7da7c1b1a04378251a3e0135f77ffa0b7944dcad337a72ae96340ecf
19067,62768,24265,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,7c5a11e3ee89d5941f9f13cff5fe7d56492b18c3284f0af882623be0b1b98e16
19068,62770,24267,Price,Other,True,2006-06-23,9999-12-31 00:00:00,af1e65998420df7c2d1c0d298467097a77023239358b225b9d2d4003c4aa855d
19069,62771,24268,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ff651df26916d32b5da7995e41f36b39fa213342b628be552a46b126a3df566d
19070,62772,24269,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a93eb8ca0e38c917cd74b66332a2dccb54e9c064523b391c0511c7d9644b131b
19071,62773,24270,Price,Other,True,2006-06-23,9999-12-31 00:00:00,b58e63da2168242863bc153c8021f1f0bd5b5fc60d7709da9f463afb01fdb5b1
19072,62774,24271,Price,Other,True,2006-06-23,9999-12-31 00:00:00,295e97a347755d797895e3dc26da154ae0206a985da1706ac3ed2b72d9966fbf
19073,62775,24272,Price,Other,True,2006-06-23,9999-12-31 00:00:00,51dee805b362daa4a58d922599aad3500db8f4b905423997b5130e1399a010db
19074,62776,24273,Price,Other,True,2006-06-23,9999-12-31 00:00:00,300340986548f3c8b5774cd1a76dc4084165f0d16de19cbc12386effc379e0ea
19075,62777,24274,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e9f015bec051369315385c2229e6db53b2511a0d6b9495b43b9fa78530045950
19076,62778,24275,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e8eeec1ac36918e39871534af0717f8960e10d49f49cbb280e3f8d527bbe58f6
19077,62779,24276,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ea0dc31efaa041f72222ef58961d6c96fbc320086ba8865ba82fc444dff546f4
19078,62780,24277,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d2ad77bbfec1bc2465730d9efde399b55c22d2ae1c40d3a9a8419cd1296e00a2
19079,62781,24278,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e89c267697d0c4cdde4e157ee9457d91051ff6f4390e9eab6369d3c0b53c302f
19080,62782,24279,Price,Other,True,2006-06-23,9999-12-31 00:00:00,f0fc86adae9c2a466b5b841328d161e0f1e84f875b9d169dbdf1f9d0ca006499
19081,62783,24280,Price,Other,True,2006-06-23,9999-12-31 00:00:00,64b6d23d40390dff55a3c121b584ec7fa99c7eda11e6e648b201eaf7bd3d65c6
19082,62784,24281,Price,Other,True,2006-06-23,9999-12-31 00:00:00,20caf937f7335cc0ddb66c05b1352590f63453c67e2a92a9333c099e6a38bd88
19083,62759,24282,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d51b6d134a9b91c40025dd264a88e75daa3b200f25df436daca63b15679d4f2c
19084,62759,24282,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,8f11bf7f2d598bd060b1333fb694bf66264cc3908b18ea1dd43669f287934a7c
19085,62751,24283,Price,Other,True,2006-06-23,9999-12-31 00:00:00,23b16b9d2af4f21b43980568b8ebf48bb58af86cb5aa0a1fe35a4710f92c036f
19086,62752,24284,Price,Other,True,2006-06-23,9999-12-31 00:00:00,466a0737160d7bb52bbe52540801cb7439cd54e9a4bf4a522cedffb9146266ed
19087,62753,24285,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d1458436b720d76dc0d076a51327fc08b1c8acb91489379621c25ed4c7c2d25d
19088,62754,24286,Television  Advertisement,Marketing,True,2006-06-23,9999-12-31 00:00:00,b01a664e1a0928b41bf69e59045f1e823b0ed740c01df725e59fdd89e2cd5a7f
19089,62755,24287,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bcd6bc3227794a004018ca8f7277904e95415440842eddc3539a0bd436cfc3bb
19090,62755,24287,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,b54fb5a8a70ba87974c3235d4ea2783d934d094b2792f5c91e90e31a388c1808
19091,62756,24288,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8e68a5cd5a38eaf606e840d063149982e49cc501a9304c581983b291abff8ff4
19092,62757,24289,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4ec8c19fa6fd68f7fa3f055737d1c470636d3471b8f0210726bfd71728a54efc
19093,62758,24290,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a17d87fddfa983ab443008d2e63cd6f96c237b1d7f710a1cb90529eb96779cc2
19094,62760,24292,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7322e0dfdd8124cb4af046e4c6cebc01797fa2a050f5ce0a8b2f2215d51ef708
19095,62761,24293,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7ec724b19ccc6271ac481071813ccd3bde6198ffc3c048f5b04651c481f27f7b
19096,62762,24294,Review,Other,True,2006-06-23,9999-12-31 00:00:00,f85e4c1655f93922801b28678c153f5416a0aa20cf6b4f45b29968c4d90e1d9e
19097,62763,24295,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e69116fe364648f725aef102a8a924375dac7019daea7ed0ffa7dd74794d5ffa
19098,62764,24296,Review,Other,True,2006-06-23,9999-12-31 00:00:00,2cc121f37f37bea10d1ccf3b7fe0648772827a45cb1923643fd5dc4134c338ee
19099,62766,24298,Price,Other,True,2006-06-23,9999-12-31 00:00:00,bc0250b5b33600010e8c589dbf49082b0134948456d13565e7532a3da4f89417
19100,62766,24298,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,27b3a6490a87b08fe73513012dc7e24843063fdfc00596ae1e5e3b7fce785078
19101,62804,24300,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e0d44ce023f607df25646f4f359a2d339dfa2289eafe3381e13e6c14b21bae8f
19102,62807,24303,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a4c2fed78ac714c87589f7ce25a37f076d4da4e1f1b007f17340da2bd290b331
19103,62808,24304,Price,Other,True,2006-06-23,9999-12-31 00:00:00,83976e52fd7bb8bee7adeca29be8d3eead2f49cbedee3c328536eef9af82fcc0
19104,62809,24305,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d60c81802dc4deb8a0e134af6441a94fa5956efe5c7d59810d5917aba13aea40
19105,62809,24305,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,53e0c42b898190f49e74fe95573530167c6bc8852309dbba84cdb3b658590f1e
19106,62811,24307,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ac69b44b513edb3a3e99eb70d7b8eb9754de649d7f88e3506bfdd6fd4b740282
19107,62811,24307,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,5803c88948dd35083c02275635ce60b8655230a4b316aae011e054bb077032d0
19108,62786,24308,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5dab3205da7eab63423a797169785b317d3617eb2e22207d877ea64f6bea3b2a
19109,62786,24308,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,5e56e05875e7c66a8a6631ca62eb31ed65754dccde01b36ed1063005d7267012
19110,62813,24309,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fa18bbdbd8de56c45d4432d5464e953f1d23a02f3ede27269b7b7b2d5ed4c3e5
19111,62813,24309,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,44407332c8d9f6427ac01a8aa39cdba4b85d51573451993bc44ca5e8dccec8ed
19112,62813,24309,Otherrrr,Other,True,2006-06-23,9999-12-31 00:00:00,ff7f8b182356c24212884da1eca5e7449e484f615b4a7eabbe71f6f534909722
19113,62814,24310,Price,Other,True,2006-06-23,9999-12-31 00:00:00,03041a6d729d528cea8d73dd7575c963e769f23b68bcc2298bca217949a895ee
19114,62814,24310,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,a3a66633560bee6b85a723043b26741e06ecf968c433939af18866a7a326460f
19115,62816,24312,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,fee8ba205f0cf3f0358e8ce83f35b5c49ba645f05d11d6e2c2abbf586c200823
19116,62819,24315,Price,Other,True,2006-06-23,9999-12-31 00:00:00,948bcca5a6ea0a9ce94014d9e1a48e4f9addc938b1557f2c471075dfb8ad2a0d
19117,62785,24316,Price,Other,True,2006-06-23,9999-12-31 00:00:00,456124a1cad7896b33eca016733c55e6cf5524d4d482940e9541f78d34676df9
19118,62802,24317,Price,Other,True,2006-06-23,9999-12-31 00:00:00,78f19657920d967c808bd1ca9ce614f02591d513fa661890d5717f27f8be9f22
19119,62803,24318,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a4db84e44d444bd6188847cd123ba406aeeee3e72c3acc26fec8a7f4eb5edfb2
19120,62787,24319,Review,Other,True,2006-06-23,9999-12-31 00:00:00,aa0277692b2e291b26085dd8ae3630bbf5c0ad2f605b9c3c4ad8f283d5bb21b7
19121,62788,24320,Price,Other,True,2006-06-23,9999-12-31 00:00:00,d7df87e2c284cce45095822fe81eafa09acfba21f62ad9dfea2a9be7df6eec3b
19122,62789,24321,Price,Other,True,2006-06-23,9999-12-31 00:00:00,a02e5c39f01897bbbce4552de1c3fbbb0b0c34d19407328231e5a1278f132c16
19123,62790,24322,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c5bf5e1cb5e97a67bb97de29c911ae40b0699a7abbc9251321befa83be230c27
19124,62791,24323,Price,Other,True,2006-06-23,9999-12-31 00:00:00,cf96a7d189db6da5841030615b74ec7a294581543db788dbb831bc3cadcc5fa3
19125,62792,24324,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c318a70a3ca12b12334b994a92677ecd76171e77eabe86ea78c8b6323018cbbd
19126,62793,24325,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8b9f6fcf23eee82da036d65f452b02b34f8e65ab147b8b2dc28f675e2427bb81
19127,62795,24326,Price,Other,True,2006-06-23,9999-12-31 00:00:00,fbf7e86b6f232fe429b226c91572bb5225916d7451b88703a3b13ea2c44eec85
19128,62796,24327,Price,Other,True,2006-06-23,9999-12-31 00:00:00,985c5e8011a66a557eb1f7ccc9535eb4345a6e078cc0d6fb1f8e0bb829c891fd
19129,62797,24328,Price,Other,True,2006-06-23,9999-12-31 00:00:00,0720d420505bee23138a5d0450fcac94f4d6e200075437d2ba6c9f00d5ac5d30
19130,62798,24329,Price,Other,True,2006-06-23,9999-12-31 00:00:00,e596efc43c3fbe0ecc355718462250bc7a64180314741ce03dcca4dd55256177
19131,62799,24330,Price,Other,True,2006-06-23,9999-12-31 00:00:00,5ab2bc633d32d28124918c64733239b247f71bcda5bdf46d313e61f9d1fded2f
19132,62800,24331,Price,Other,True,2006-06-23,9999-12-31 00:00:00,01311f7291ebf75f1d9ebf1656fc176c231417eb06d93f1a93d795dde8beaa4a
19133,62801,24332,Price,Other,True,2006-06-23,9999-12-31 00:00:00,49855f823fbc034c0db333cec6855a5fd0fc9268575b5f77c214c6b988bc9c7f
19134,62794,24333,Price,Other,True,2006-06-23,9999-12-31 00:00:00,ec3d665713aef6f2e341e1d305016e8f7f3076dd5f5b93dce89626e96f0b770f
19135,62861,24334,Price,Other,True,2006-06-23,9999-12-31 00:00:00,c0b8dc0e434c58fa011f8988634da932a406de6300f01789cb4d86766af438d8
19136,62860,24335,Price,Other,True,2006-06-23,9999-12-31 00:00:00,4c3c7cfd60c2d341291e1b537b3c344d235b51a9f690e6d84ae6c6979d580670
19137,62858,24337,Price,Other,True,2006-06-23,9999-12-31 00:00:00,8751acb75dfeaadb9b360e31cefe6612b1e8b648354116a1d162142ac3caadc7
19138,62857,24338,Price,Other,True,2006-06-23,9999-12-31 00:00:00,7c385d68297398e269ba6cec34b48b9261dba8d369fb69c3890f6c234d3c349e
19139,62857,24338,On Promotion,Promotion,True,2006-06-23,9999-12-31 00:00:00,7f0e5add756965904a52c6c1e6a7ca65b8cd20249765262f06bf239145643bd3
